days_dormant,incoming_amount_thb,outflow_ratio_24h,dwell_time_mins,label,account_id
9,7664.12,0.144,855.0,Normal,ACC001023
4,8253.04,0.412,1149.4,Normal,ACC002871
755,90961.45,0.984,30.6,Dormant_Mule,ACC009941
5,2691.53,0.234,770.0,Normal,ACC001836
25,976.41,0.594,1057.2,Normal,ACC005596
22,18148.02,0.449,609.7,Normal,ACC004251
465,39814.08,0.68,967.4,Legitimate_Awakening,ACC009152
1,19988.57,0.124,1409.9,Normal,ACC000415
13,16948.05,0.309,822.7,Normal,ACC006376
28,8012.39,0.33,323.2,Normal,ACC006255
0,9687.12,0.192,892.3,Normal,ACC007913
25,3593.43,0.256,259.8,Normal,ACC002428
0,14501.12,0.572,1035.4,Normal,ACC003162
7,17857.06,0.376,1397.3,Normal,ACC003654
4,18164.08,0.519,741.8,Normal,ACC002218
16,6299.33,0.567,1388.9,Normal,ACC006575
8,13326.88,0.58,1349.0,Normal,ACC002129
576,56045.2,0.524,1145.1,Legitimate_Awakening,ACC009832
18,7810.74,0.315,394.1,Normal,ACC006388
9,5541.87,0.269,651.0,Normal,ACC001757
8,5295.62,0.517,843.5,Normal,ACC006966
28,7662.23,0.393,494.0,Normal,ACC004784
17,14141.4,0.247,1201.3,Normal,ACC003289
23,9350.44,0.435,540.2,Normal,ACC002208
7,16900.04,0.481,587.3,Normal,ACC004545
10,17060.54,0.169,160.6,Normal,ACC005108
594,31885.73,0.377,379.2,Legitimate_Awakening,ACC009431
28,1140.32,0.461,374.9,Normal,ACC008082
2,7550.33,0.469,1098.4,Normal,ACC005526
9,7239.59,0.411,171.2,Normal,ACC001981
23,16804.3,0.511,1233.2,Normal,ACC000927
2,13852.09,0.358,732.9,Normal,ACC005291
23,679.83,0.215,673.7,Normal,ACC005383
9,3206.26,0.344,753.4,Normal,ACC007317
14,18723.88,0.316,831.2,Normal,ACC003016
283,34274.78,0.369,2843.5,Legitimate_Awakening,ACC008961
28,5194.52,0.55,244.8,Normal,ACC006100
540,26988.83,0.456,1251.8,Legitimate_Awakening,ACC009087
1,1901.78,0.234,225.9,Normal,ACC003647
11,7792.42,0.47,1329.4,Normal,ACC004834
7,666.82,0.517,235.4,Normal,ACC004073
10,17670.35,0.421,622.1,Normal,ACC004823
24,15665.69,0.529,1235.2,Normal,ACC001547
6,623.36,0.341,806.1,Normal,ACC008557
15,15618.31,0.501,977.4,Normal,ACC003566
22,7767.7,0.374,1229.0,Normal,ACC008433
15,8410.8,0.318,1417.1,Normal,ACC007341
16,6507.19,0.371,791.6,Normal,ACC000063
20,3530.32,0.425,231.0,Normal,ACC004048
23,6720.38,0.513,980.0,Normal,ACC007768
16,15379.48,0.201,1229.2,Normal,ACC007769
458,47558.01,0.611,1593.1,Legitimate_Awakening,ACC008986
3,10316.24,0.524,848.7,Normal,ACC008204
24,9253.78,0.369,388.7,Normal,ACC002449
7,3808.76,0.423,632.5,Normal,ACC000140
17,10725.61,0.32,649.0,Normal,ACC000244
17,17938.91,0.338,1367.6,Normal,ACC003012
10,12985.08,0.595,1280.5,Normal,ACC004127
18,4033.63,0.146,451.5,Normal,ACC004825
17,19745.0,0.25,276.3,Normal,ACC005691
0,14598.5,0.287,892.8,Normal,ACC004729
878,84889.97,1.0,12.9,Dormant_Mule,ACC009916
8,18563.24,0.447,1006.4,Normal,ACC007679
192,49503.23,0.632,434.8,Legitimate_Awakening,ACC009387
11,2033.22,0.265,447.7,Normal,ACC001679
17,12188.9,0.186,1099.0,Normal,ACC002192
0,13564.09,0.1,1183.8,Normal,ACC002056
29,19502.6,0.541,359.5,Normal,ACC006145
29,4908.93,0.523,527.3,Normal,ACC003025
5,19489.89,0.353,178.5,Normal,ACC004492
17,14705.63,0.2,610.1,Normal,ACC001873
2,13332.99,0.599,716.3,Normal,ACC001204
191,46060.32,0.563,869.8,Legitimate_Awakening,ACC009773
13,13413.83,0.374,1283.8,Normal,ACC005106
6,13703.84,0.476,1017.5,Normal,ACC007158
17,8491.88,0.457,1011.3,Normal,ACC007935
4,2555.17,0.235,208.2,Normal,ACC006122
16,16468.07,0.427,489.8,Normal,ACC006380
14,8563.81,0.539,1157.8,Normal,ACC006253
28,15597.33,0.403,772.8,Normal,ACC005269
1,15690.61,0.11,1295.4,Normal,ACC002165
5,542.39,0.407,589.9,Normal,ACC008227
27,17735.22,0.555,1385.6,Normal,ACC004620
6,5276.67,0.465,237.4,Normal,ACC005251
20,12400.37,0.193,985.4,Normal,ACC006780
21,7721.24,0.11,811.7,Normal,ACC002960
14,3547.56,0.145,822.1,Normal,ACC007270
4,10131.49,0.478,807.9,Normal,ACC003999
8,3288.45,0.434,975.3,Normal,ACC006989
4,10489.24,0.3,1347.4,Normal,ACC006522
19,1199.87,0.456,1208.0,Normal,ACC006959
8,5222.58,0.186,819.4,Normal,ACC002297
309,32495.8,0.651,2268.2,Legitimate_Awakening,ACC009685
7,7987.05,0.452,1388.5,Normal,ACC007645
24,13640.83,0.39,1257.3,Normal,ACC007296
547,40267.88,0.309,2532.1,Legitimate_Awakening,ACC009398
19,15827.84,0.33,145.7,Normal,ACC005845
12,6139.27,0.504,1176.5,Normal,ACC002443
17,11686.24,0.322,1002.4,Normal,ACC002630
3,1536.5,0.405,284.6,Normal,ACC004973
18,12869.62,0.6,258.3,Normal,ACC000748
14,13860.12,0.155,501.7,Normal,ACC000900
26,12858.2,0.17,704.7,Normal,ACC001810
12,17734.96,0.521,1368.4,Normal,ACC006441
28,3225.56,0.498,386.1,Normal,ACC000206
11,16689.37,0.134,1163.0,Normal,ACC005799
14,14871.1,0.548,546.2,Normal,ACC005479
21,15963.38,0.389,973.8,Normal,ACC003414
8,5414.11,0.263,222.7,Normal,ACC003499
25,16300.77,0.395,680.6,Normal,ACC006121
28,3171.15,0.443,1325.6,Normal,ACC002261
7,10698.14,0.157,649.1,Normal,ACC002745
25,12309.42,0.319,737.7,Normal,ACC006225
21,5531.38,0.275,1329.0,Normal,ACC006825
2,15278.23,0.365,1049.4,Normal,ACC003232
6,3286.31,0.478,1072.1,Normal,ACC005381
27,14720.18,0.537,1359.1,Normal,ACC001921
12,18571.58,0.292,242.9,Normal,ACC006971
10,16679.6,0.588,654.2,Normal,ACC001180
26,18359.14,0.303,1303.4,Normal,ACC007198
26,6022.32,0.385,198.6,Normal,ACC008308
655,40659.46,0.674,1190.5,Legitimate_Awakening,ACC009006
7,5669.24,0.467,959.4,Normal,ACC002038
0,12520.95,0.562,246.7,Normal,ACC005571
28,16109.98,0.563,535.7,Normal,ACC008083
18,12013.53,0.426,154.4,Normal,ACC006020
28,3810.65,0.39,758.5,Normal,ACC003750
20,1667.56,0.581,844.6,Normal,ACC003066
12,6638.62,0.26,1044.5,Normal,ACC005259
431,42863.48,0.569,728.3,Legitimate_Awakening,ACC009475
422,44120.12,0.44,2779.8,Legitimate_Awakening,ACC009805
358,59535.71,0.587,1397.5,Legitimate_Awakening,ACC009191
6,1079.86,0.136,991.0,Normal,ACC002059
10,11928.3,0.487,299.2,Normal,ACC006907
6,1894.57,0.123,171.1,Normal,ACC008044
1,2568.79,0.217,1374.5,Normal,ACC002437
9,3091.91,0.337,729.8,Normal,ACC006583
20,18990.77,0.158,561.8,Normal,ACC004516
5,10702.65,0.236,646.9,Normal,ACC001193
24,16825.77,0.147,1095.2,Normal,ACC002602
466,59409.22,0.441,1600.1,Legitimate_Awakening,ACC009738
532,53665.03,0.332,571.6,Legitimate_Awakening,ACC009649
7,6941.68,0.245,477.4,Normal,ACC007490
437,19114.39,0.342,1651.5,Legitimate_Awakening,ACC008924
350,21256.7,0.415,1257.3,Legitimate_Awakening,ACC009340
590,27264.77,0.665,2201.4,Legitimate_Awakening,ACC008970
15,13401.72,0.179,527.7,Normal,ACC007580
13,2970.9,0.383,645.9,Normal,ACC002358
11,10681.91,0.557,622.9,Normal,ACC007925
23,3095.42,0.496,691.5,Normal,ACC007513
29,17529.8,0.418,1124.7,Normal,ACC000533
440,40691.98,0.464,506.1,Legitimate_Awakening,ACC009206
10,9869.89,0.152,439.5,Normal,ACC000361
15,12283.6,0.535,689.6,Normal,ACC008658
954,294975.46,0.96,29.0,Dormant_Mule,ACC009873
26,9277.43,0.213,1294.0,Normal,ACC000506
16,14027.66,0.548,313.9,Normal,ACC004936
18,9904.34,0.129,350.5,Normal,ACC001424
0,13723.39,0.307,1030.2,Normal,ACC002178
25,5364.93,0.19,729.8,Normal,ACC004580
16,3357.86,0.112,1348.6,Normal,ACC008188
24,4709.23,0.491,488.3,Normal,ACC005264
17,19509.63,0.16,1367.0,Normal,ACC008206
23,15340.87,0.282,1204.7,Normal,ACC008210
19,7804.95,0.413,784.1,Normal,ACC000099
1,6940.55,0.382,1242.8,Normal,ACC001145
15,9621.29,0.584,1113.9,Normal,ACC002361
21,9518.64,0.24,424.9,Normal,ACC003181
25,12255.47,0.6,770.8,Normal,ACC004237
7,15786.38,0.443,1018.9,Normal,ACC004418
8,650.64,0.272,1112.0,Normal,ACC006778
11,7095.09,0.269,161.3,Normal,ACC004342
16,18959.79,0.544,1135.4,Normal,ACC006223
3,7338.84,0.486,1180.2,Normal,ACC001759
27,18437.94,0.313,507.3,Normal,ACC005678
183,32534.14,0.505,2760.0,Legitimate_Awakening,ACC008946
19,19531.67,0.266,276.6,Normal,ACC002890
590,16954.35,0.312,2829.6,Legitimate_Awakening,ACC008916
17,18084.59,0.202,208.4,Normal,ACC000931
16,10174.74,0.461,1400.1,Normal,ACC007857
5,11495.9,0.575,263.7,Normal,ACC004986
3,4415.03,0.258,1164.7,Normal,ACC001218
24,15877.29,0.456,541.4,Normal,ACC008240
9,17228.97,0.473,154.7,Normal,ACC007196
1,19938.1,0.53,130.1,Normal,ACC005050
19,9203.51,0.381,120.4,Normal,ACC005531
19,17618.02,0.375,986.2,Normal,ACC001960
7,13610.37,0.366,250.5,Normal,ACC001958
381,43815.41,0.443,1272.0,Legitimate_Awakening,ACC009631
25,13874.16,0.109,405.4,Normal,ACC003261
20,18754.87,0.524,1334.8,Normal,ACC004325
28,17994.66,0.246,834.2,Normal,ACC005607
28,5594.28,0.591,1305.2,Normal,ACC002253
12,5086.61,0.485,145.9,Normal,ACC007796
15,2753.39,0.518,783.3,Normal,ACC001362
349,32409.41,0.653,1346.3,Legitimate_Awakening,ACC009225
1,2827.98,0.181,823.7,Normal,ACC007058
15,8887.94,0.536,210.6,Normal,ACC005909
26,16118.51,0.439,876.8,Normal,ACC000102
533,40844.87,0.362,1542.9,Legitimate_Awakening,ACC009656
29,4624.38,0.468,542.4,Normal,ACC001655
11,10686.1,0.422,1278.8,Normal,ACC008248
10,4652.02,0.473,574.9,Normal,ACC006075
25,9548.65,0.518,358.1,Normal,ACC008251
473,46124.85,0.547,1104.4,Legitimate_Awakening,ACC009328
258,26049.94,0.311,320.5,Legitimate_Awakening,ACC009030
29,15543.96,0.11,1005.4,Normal,ACC003154
3,9984.87,0.323,1150.3,Normal,ACC007169
17,10616.84,0.26,507.0,Normal,ACC008799
21,17120.02,0.368,563.5,Normal,ACC005294
14,7105.62,0.335,1252.5,Normal,ACC002199
22,7149.15,0.474,703.8,Normal,ACC008629
25,6040.03,0.188,1101.2,Normal,ACC002470
282,46717.92,0.596,834.5,Legitimate_Awakening,ACC008852
27,5616.95,0.48,1141.2,Normal,ACC002541
25,1684.7,0.402,1395.3,Normal,ACC007075
11,5318.51,0.18,1270.8,Normal,ACC000374
6,9080.12,0.29,1138.6,Normal,ACC003378
665,55962.22,0.354,2159.4,Legitimate_Awakening,ACC009287
9,6531.87,0.408,347.8,Normal,ACC004640
8,15227.11,0.262,1358.4,Normal,ACC005082
17,4115.53,0.356,1429.8,Normal,ACC002503
17,1076.28,0.272,1206.9,Normal,ACC005572
27,8919.74,0.481,1204.3,Normal,ACC005349
14,13779.42,0.591,1172.2,Normal,ACC005951
20,13476.43,0.503,251.3,Normal,ACC008115
20,18853.82,0.47,834.3,Normal,ACC004957
23,18533.71,0.265,215.7,Normal,ACC005966
13,17095.33,0.476,994.1,Normal,ACC006991
0,16412.65,0.501,762.0,Normal,ACC002312
16,2396.99,0.227,995.2,Normal,ACC004613
16,14526.79,0.131,619.9,Normal,ACC006247
0,18300.78,0.333,549.8,Normal,ACC004340
3,13510.54,0.225,1193.4,Normal,ACC008205
21,14424.25,0.347,1116.1,Normal,ACC000217
10,2036.25,0.238,448.5,Normal,ACC003892
12,10917.82,0.521,890.1,Normal,ACC002498
15,2478.7,0.432,126.7,Normal,ACC000059
26,13842.37,0.413,1012.0,Normal,ACC008495
23,13359.85,0.13,1384.0,Normal,ACC005178
26,6353.75,0.478,693.0,Normal,ACC003343
3,1030.95,0.397,494.1,Normal,ACC007502
1,12210.08,0.433,351.5,Normal,ACC000269
27,12348.46,0.464,756.3,Normal,ACC007339
565,32357.17,0.665,1693.9,Legitimate_Awakening,ACC009337
27,5737.93,0.347,1040.0,Normal,ACC007307
365,21195.88,0.404,1563.0,Legitimate_Awakening,ACC009799
20,16629.05,0.194,596.1,Normal,ACC006488
343,23789.28,0.676,2349.6,Legitimate_Awakening,ACC009556
17,1325.53,0.106,724.6,Normal,ACC003197
22,8387.47,0.386,1181.2,Normal,ACC000294
3,14845.03,0.344,1193.4,Normal,ACC002678
14,4219.59,0.447,915.5,Normal,ACC004141
16,14199.69,0.487,492.2,Normal,ACC005006
430,19745.3,0.644,693.9,Legitimate_Awakening,ACC009737
23,1232.34,0.243,378.0,Normal,ACC003033
1,5035.78,0.158,550.5,Normal,ACC001849
14,2503.59,0.195,1153.6,Normal,ACC000737
687,39080.78,0.425,1693.2,Legitimate_Awakening,ACC009338
29,752.27,0.19,571.6,Normal,ACC006136
18,3643.82,0.565,1186.7,Normal,ACC000032
231,46897.32,0.672,2147.8,Legitimate_Awakening,ACC009530
12,5215.38,0.118,483.8,Normal,ACC005070
603,41302.33,0.377,2058.7,Legitimate_Awakening,ACC008922
5,16217.32,0.446,126.6,Normal,ACC002792
0,9710.99,0.277,1057.8,Normal,ACC005521
19,6983.74,0.173,1273.0,Normal,ACC008261
28,11042.03,0.389,915.3,Normal,ACC004429
24,13130.33,0.351,769.2,Normal,ACC002943
0,10162.08,0.444,694.0,Normal,ACC000279
15,11219.31,0.176,1361.4,Normal,ACC007088
8,811.34,0.215,438.2,Normal,ACC000011
7,3640.95,0.59,1049.3,Normal,ACC004924
7,14595.36,0.116,905.8,Normal,ACC001824
23,18405.45,0.598,1367.9,Normal,ACC006164
6,14516.76,0.402,1329.7,Normal,ACC002783
29,19131.0,0.541,456.8,Normal,ACC006410
14,16354.5,0.522,461.4,Normal,ACC004612
13,14681.8,0.263,873.0,Normal,ACC000016
23,14453.33,0.26,560.0,Normal,ACC005544
13,4152.72,0.546,129.8,Normal,ACC003914
26,7875.99,0.121,1126.8,Normal,ACC008772
22,6603.29,0.18,1302.6,Normal,ACC005465
18,9373.14,0.114,629.4,Normal,ACC004039
0,16358.44,0.425,872.4,Normal,ACC005081
13,15969.32,0.448,162.4,Normal,ACC006895
29,18393.62,0.573,341.5,Normal,ACC007561
4,15895.04,0.248,717.3,Normal,ACC006458
27,8282.63,0.408,602.1,Normal,ACC002768
0,8911.68,0.455,896.2,Normal,ACC006795
18,3062.6,0.301,871.0,Normal,ACC007045
675,22616.4,0.354,2822.8,Legitimate_Awakening,ACC009291
330,55807.47,0.335,1361.6,Legitimate_Awakening,ACC009616
22,16299.21,0.504,608.2,Normal,ACC006753
7,18275.39,0.492,396.7,Normal,ACC008745
3,4409.91,0.547,1439.8,Normal,ACC008746
20,8904.18,0.355,305.6,Normal,ACC001625
8,1631.58,0.343,1384.3,Normal,ACC006803
29,18870.14,0.249,1143.7,Normal,ACC001325
10,16593.08,0.24,1364.0,Normal,ACC000470
27,15512.17,0.186,880.2,Normal,ACC007420
23,6289.39,0.566,715.1,Normal,ACC004197
11,6099.05,0.591,1023.6,Normal,ACC008820
9,9087.3,0.374,1171.1,Normal,ACC001812
12,13650.79,0.481,180.0,Normal,ACC001034
19,502.31,0.109,634.2,Normal,ACC003618
9,1115.57,0.404,870.8,Normal,ACC006173
13,4169.59,0.206,569.1,Normal,ACC003886
1,16384.44,0.256,879.5,Normal,ACC007920
5,9631.96,0.307,883.1,Normal,ACC004702
3,7434.63,0.496,793.5,Normal,ACC002714
8,13925.99,0.137,388.3,Normal,ACC004548
22,17937.45,0.135,1414.0,Normal,ACC003943
6,9802.8,0.533,148.8,Normal,ACC004375
227,49537.64,0.562,503.3,Legitimate_Awakening,ACC008853
580,35056.78,0.467,1488.0,Legitimate_Awakening,ACC009780
27,1381.93,0.263,633.1,Normal,ACC000017
16,7778.2,0.416,245.9,Normal,ACC000939
14,16787.29,0.264,764.2,Normal,ACC003169
24,9071.48,0.355,461.6,Normal,ACC001508
5,8270.6,0.417,1255.6,Normal,ACC004411
4,8181.91,0.406,178.7,Normal,ACC003040
13,17584.05,0.239,1243.9,Normal,ACC000483
2,16867.73,0.572,480.3,Normal,ACC003702
24,2324.91,0.3,396.3,Normal,ACC005158
15,9599.45,0.532,243.8,Normal,ACC005781
18,7034.92,0.296,1426.7,Normal,ACC004533
709,75281.86,0.987,29.1,Dormant_Mule,ACC009906
6,4839.33,0.455,231.9,Normal,ACC003902
3,8087.9,0.379,881.3,Normal,ACC003250
13,11310.05,0.345,693.8,Normal,ACC004827
7,11532.16,0.283,1355.7,Normal,ACC002797
13,10034.25,0.433,610.2,Normal,ACC004400
13,18450.2,0.28,1149.4,Normal,ACC008395
20,9674.23,0.364,1439.6,Normal,ACC002365
22,16429.68,0.378,125.6,Normal,ACC005358
21,2434.29,0.554,403.8,Normal,ACC003020
336,36240.42,0.6,2846.7,Legitimate_Awakening,ACC009733
27,4076.39,0.252,812.7,Normal,ACC000005
26,5847.15,0.113,1090.5,Normal,ACC001598
538,30120.03,0.592,679.8,Legitimate_Awakening,ACC009719
16,6895.12,0.238,901.5,Normal,ACC007505
25,11475.19,0.257,509.5,Normal,ACC002325
352,50856.56,0.461,1283.7,Legitimate_Awakening,ACC009843
565,49394.17,0.665,1791.6,Legitimate_Awakening,ACC009639
758,320582.48,0.963,34.8,Dormant_Mule,ACC009893
12,1395.44,0.269,663.5,Normal,ACC004600
9,19804.22,0.261,1189.0,Normal,ACC000200
3,18415.64,0.495,150.4,Normal,ACC000226
27,10997.64,0.298,668.6,Normal,ACC008116
0,6012.46,0.325,138.9,Normal,ACC008334
277,25173.49,0.484,1726.5,Legitimate_Awakening,ACC009813
28,11401.66,0.261,410.5,Normal,ACC000935
13,8494.64,0.15,1161.1,Normal,ACC004761
11,18281.12,0.17,253.0,Normal,ACC000224
0,8862.15,0.523,1082.0,Normal,ACC008344
29,7452.9,0.324,1394.5,Normal,ACC001721
23,16250.2,0.223,203.5,Normal,ACC001889
20,6511.12,0.462,769.1,Normal,ACC007442
22,6246.94,0.101,415.4,Normal,ACC002315
28,15404.32,0.346,567.5,Normal,ACC002490
11,12443.55,0.469,1132.8,Normal,ACC002984
24,12617.9,0.19,398.5,Normal,ACC005624
8,10590.58,0.522,695.9,Normal,ACC005228
25,18748.4,0.217,231.4,Normal,ACC002255
23,15357.18,0.573,568.5,Normal,ACC000678
3,5229.67,0.265,1051.5,Normal,ACC008568
15,16513.4,0.557,828.7,Normal,ACC002847
25,8614.93,0.273,196.1,Normal,ACC007347
10,4791.85,0.19,140.6,Normal,ACC003867
9,5507.86,0.323,1037.1,Normal,ACC003233
14,17650.18,0.33,245.5,Normal,ACC000817
26,17501.39,0.444,267.3,Normal,ACC002520
0,7520.37,0.491,1103.9,Normal,ACC008150
28,6079.18,0.229,1334.7,Normal,ACC005936
16,11798.03,0.264,545.0,Normal,ACC007962
528,57201.44,0.403,1277.7,Legitimate_Awakening,ACC009390
1,15742.62,0.288,691.2,Normal,ACC008027
21,14720.08,0.404,1052.8,Normal,ACC000936
16,1656.52,0.253,1303.5,Normal,ACC002664
21,13183.77,0.447,524.2,Normal,ACC008709
24,1421.11,0.127,1126.6,Normal,ACC006873
5,8202.31,0.268,393.6,Normal,ACC002318
318,21155.07,0.494,836.2,Legitimate_Awakening,ACC009234
1,7867.46,0.536,639.7,Normal,ACC004633
426,31969.13,0.432,1195.3,Legitimate_Awakening,ACC009381
16,19304.59,0.302,982.8,Normal,ACC003213
28,7488.84,0.11,247.9,Normal,ACC005163
19,2903.45,0.175,1153.1,Normal,ACC004659
25,6336.74,0.417,1286.0,Normal,ACC007894
6,12080.59,0.391,816.9,Normal,ACC004954
9,12716.47,0.498,1399.1,Normal,ACC002629
20,18011.6,0.222,1343.7,Normal,ACC000430
14,8075.95,0.487,290.7,Normal,ACC007696
11,16244.89,0.581,1162.8,Normal,ACC000282
8,14453.48,0.461,492.8,Normal,ACC002679
3,12048.66,0.425,1394.2,Normal,ACC007501
4,13141.47,0.567,945.6,Normal,ACC008759
7,6857.46,0.423,293.0,Normal,ACC004590
1,14394.57,0.284,564.4,Normal,ACC003262
361,51459.72,0.41,2119.8,Legitimate_Awakening,ACC009607
7,18734.78,0.306,1162.4,Normal,ACC006620
18,16038.8,0.27,1183.2,Normal,ACC001714
345,48114.69,0.545,506.3,Legitimate_Awakening,ACC009806
28,13979.19,0.229,1310.2,Normal,ACC005365
28,14359.34,0.568,1363.9,Normal,ACC008314
20,5710.1,0.209,1207.3,Normal,ACC004578
17,7948.43,0.556,486.1,Normal,ACC004478
28,2501.73,0.101,392.5,Normal,ACC007440
0,7489.76,0.217,537.0,Normal,ACC006607
5,861.23,0.319,148.5,Normal,ACC002728
17,12522.66,0.238,708.3,Normal,ACC008633
24,9036.29,0.497,273.5,Normal,ACC007816
6,11521.91,0.103,404.5,Normal,ACC004715
26,12011.08,0.472,1330.3,Normal,ACC003209
618,30553.2,0.658,642.3,Legitimate_Awakening,ACC009182
770,127874.16,0.991,12.4,Dormant_Mule,ACC009909
7,6231.49,0.227,938.4,Normal,ACC003089
26,13517.38,0.186,373.8,Normal,ACC000169
21,9775.84,0.475,519.8,Normal,ACC006285
1,17230.73,0.105,896.7,Normal,ACC000392
12,9276.86,0.111,965.7,Normal,ACC002387
20,18117.38,0.43,1087.0,Normal,ACC005791
11,6102.87,0.24,558.2,Normal,ACC001129
28,7028.96,0.265,146.0,Normal,ACC002317
20,6919.16,0.305,1260.6,Normal,ACC005582
25,8094.31,0.423,494.0,Normal,ACC006322
23,8863.92,0.393,807.9,Normal,ACC001884
20,11563.21,0.544,426.0,Normal,ACC007670
26,17544.1,0.599,443.0,Normal,ACC003373
21,10541.99,0.391,734.6,Normal,ACC004111
22,18940.63,0.304,993.8,Normal,ACC002137
6,6911.14,0.599,415.5,Normal,ACC008048
22,6065.84,0.185,258.5,Normal,ACC007714
2,6069.41,0.495,535.2,Normal,ACC005795
0,4931.34,0.196,1013.2,Normal,ACC007129
27,7585.6,0.6,505.3,Normal,ACC008575
11,2258.82,0.403,238.3,Normal,ACC002374
4,14145.5,0.203,214.3,Normal,ACC003797
24,11728.64,0.587,155.7,Normal,ACC008504
17,19190.71,0.316,845.1,Normal,ACC000951
10,19030.44,0.368,640.3,Normal,ACC001713
13,3941.18,0.233,1362.2,Normal,ACC008351
9,9874.45,0.101,440.5,Normal,ACC003096
3,3000.38,0.186,133.5,Normal,ACC007066
24,2337.74,0.186,255.3,Normal,ACC002863
9,17796.26,0.2,444.8,Normal,ACC006219
15,17860.14,0.328,938.6,Normal,ACC000139
5,11910.72,0.487,730.5,Normal,ACC006260
29,13687.13,0.353,486.3,Normal,ACC006442
18,5640.31,0.577,916.7,Normal,ACC002205
20,4567.81,0.272,819.4,Normal,ACC005518
21,11548.22,0.296,781.5,Normal,ACC000472
23,6573.73,0.49,486.4,Normal,ACC000237
13,18919.32,0.26,1304.1,Normal,ACC006643
16,12688.87,0.523,1321.2,Normal,ACC008523
211,41226.6,0.485,2344.2,Legitimate_Awakening,ACC009228
0,11017.86,0.442,932.9,Normal,ACC000100
22,14712.8,0.148,685.9,Normal,ACC000800
6,18766.23,0.169,570.2,Normal,ACC000051
0,15384.25,0.168,421.8,Normal,ACC001966
26,17751.16,0.408,685.9,Normal,ACC002638
15,5488.77,0.31,379.6,Normal,ACC007689
3,15076.8,0.535,631.1,Normal,ACC004817
20,1017.38,0.191,889.6,Normal,ACC000255
27,5117.55,0.142,1136.4,Normal,ACC001640
28,5070.83,0.173,950.3,Normal,ACC006468
21,8508.93,0.547,206.7,Normal,ACC006953
18,3523.66,0.37,226.4,Normal,ACC006615
1,15084.51,0.198,1146.0,Normal,ACC002476
0,12175.11,0.322,908.0,Normal,ACC004650
23,11879.82,0.245,245.7,Normal,ACC007044
12,5930.41,0.148,337.6,Normal,ACC003576
25,909.21,0.236,712.8,Normal,ACC006078
22,14705.3,0.22,746.7,Normal,ACC007937
24,13144.28,0.439,1285.0,Normal,ACC003765
11,8206.12,0.348,344.2,Normal,ACC007400
13,10162.73,0.351,150.7,Normal,ACC003278
8,2978.82,0.394,788.4,Normal,ACC008018
24,16194.24,0.284,1248.1,Normal,ACC001978
23,12432.84,0.153,320.1,Normal,ACC000532
27,17937.85,0.44,632.0,Normal,ACC005610
18,3224.2,0.527,647.9,Normal,ACC003641
21,11464.79,0.579,351.4,Normal,ACC000460
23,1984.99,0.514,471.1,Normal,ACC008241
29,13617.92,0.294,451.7,Normal,ACC002817
21,1214.32,0.398,633.5,Normal,ACC003907
7,2411.11,0.452,566.1,Normal,ACC002703
1,13764.64,0.521,421.6,Normal,ACC002220
23,12889.55,0.527,415.8,Normal,ACC008293
6,11731.1,0.451,755.5,Normal,ACC006774
17,10019.04,0.129,1357.2,Normal,ACC004339
2,5080.04,0.598,126.1,Normal,ACC006661
16,12658.62,0.132,548.5,Normal,ACC001435
563,29249.69,0.311,403.6,Legitimate_Awakening,ACC009634
482,39989.83,0.361,630.4,Legitimate_Awakening,ACC009423
9,1072.64,0.501,635.5,Normal,ACC006725
22,12295.13,0.6,302.8,Normal,ACC007710
23,4153.33,0.555,806.4,Normal,ACC002717
22,4249.71,0.144,947.9,Normal,ACC008134
14,8860.64,0.486,755.1,Normal,ACC005942
1,8848.91,0.302,1060.7,Normal,ACC004456
13,6733.5,0.594,760.7,Normal,ACC000601
504,26051.11,0.307,1563.4,Legitimate_Awakening,ACC009598
2,18799.07,0.307,651.1,Normal,ACC000970
25,2488.07,0.302,202.4,Normal,ACC002265
23,14922.36,0.309,1092.4,Normal,ACC002478
14,17463.79,0.286,931.0,Normal,ACC001216
16,19808.43,0.138,993.6,Normal,ACC002677
17,10159.7,0.401,1015.3,Normal,ACC005689
28,5779.09,0.527,874.6,Normal,ACC003634
7,17129.7,0.187,413.8,Normal,ACC005034
16,12209.22,0.229,560.2,Normal,ACC004290
24,16047.83,0.436,695.8,Normal,ACC005193
6,18694.09,0.579,907.9,Normal,ACC006688
0,6381.13,0.406,176.8,Normal,ACC003268
24,5755.34,0.425,563.2,Normal,ACC007031
26,3627.28,0.245,931.3,Normal,ACC004441
28,12573.62,0.41,169.8,Normal,ACC004507
5,16918.98,0.161,758.2,Normal,ACC006614
8,15812.72,0.143,889.2,Normal,ACC006295
6,12517.56,0.502,303.6,Normal,ACC007603
4,19584.21,0.524,1323.9,Normal,ACC006579
22,19128.09,0.296,814.6,Normal,ACC006158
10,5854.15,0.303,1389.8,Normal,ACC004677
4,13352.71,0.32,1040.5,Normal,ACC004909
19,893.82,0.579,1143.6,Normal,ACC008631
20,9434.36,0.12,1221.5,Normal,ACC008428
9,18450.09,0.512,206.3,Normal,ACC006785
19,3829.28,0.535,674.0,Normal,ACC005180
5,11549.79,0.236,312.1,Normal,ACC004707
27,17234.45,0.51,833.8,Normal,ACC000606
467,15441.49,0.535,2534.2,Legitimate_Awakening,ACC008927
16,5702.89,0.525,704.0,Normal,ACC008129
