tx_id,account_id,incoming_amount,outflow_ratio_24h,dwell_time_mins
TX00019,ACC_M039,244375.26,0.952,7.9
TX02366,ACC_N1062,2926.23,0.545,1226.1
TX03543,ACC_N1976,7836.47,0.432,762.2
TX05476,ACC_N3199,17739.47,0.472,1047.6
TX08104,ACC_N0181,7608.57,0.271,1089.9
TX06893,ACC_N1750,13894.28,0.533,534.5
TX02739,ACC_N3279,15931.58,0.322,542.7
TX02434,ACC_N0669,745.63,0.118,1008.3
TX09957,ACC_N2551,-16730.5,0.497,664.6
TX00153,ACC_A0056,49068.65,0.509,1932.9
TX00638,ACC_A0239,47896.07,0.351,516.5
TX02789,ACC_N3488,19682.83,0.141,971.0
TX00810,ACC_A0188,17606.42,0.3,2328.8
TX05131,ACC_N2377,880.3,0.435,677.9
TX02401,ACC_N2814,5926.22,0.369,459.7
TX06451,ACC_N1809,2105.81,0.249,547.6
TX08561,ACC_N2214,5683.09,0.231,479.1
TX08297,ACC_N3242,13932.61,0.308,559.2
TX03023,ACC_N2930,-7102.92,0.239,743.6
TX02418,ACC_N2132,15326.4,0.316,1166.3
TX03036,ACC_N3042,2572.19,0.394,1099.2
TX04680,ACC_N0828,1579.32,0.178,821.5
TX05891,ACC_N0442,615.6,0.504,765.5
TX06770,ACC_N2739,8869.22,0.317,1363.0
TX01257,ACC_N2917,13728.64,0.27,1135.4
TX03517,ACC_N2054,9932.42,0.349,1285.3
TX08325,ACC_N2319,1225.02,0.402,1105.6
TX08461,ACC_N3011,19320.24,0.399,289.5
TX08600,ACC_N2652,938.6,0.217,703.7
TX01614,ACC_N1708,12947.84,0.564,329.3
TX07003,ACC_N2158,15514.85,0.15,159.6
TX06186,ACC_N0908,10887.88,0.449,352.2
TX05879,ACC_N0196,880.69,0.383,1237.3
TX04328,ACC_N2255,8106.68,0.546,1072.0
TX03383,ACC_N0367,14837.4,0.469,636.8
TX05753,ACC_N0849,4106.06,0.125,181.6
TX06921,ACC_N1988,-6710.15,0.414,1218.7
TX07939,ACC_N1592,18492.29,0.44,1033.7
TX00045,ACC_M035,166450.99,0.967,18.5
TX01654,ACC_N2391,4819.59,0.231,1098.5
TX03989,ACC_N0786,14158.87,0.515,926.3
TX05080,ACC_N1953,6954.82,0.255,1016.5
TX04775,ACC_N0358,5164.85,0.115,189.6
TX05168,ACC_N0637,2662.94,0.377,682.8
TX05504,ACC_N2459,14815.12,0.461,410.9
TX04635,ACC_N1309,15415.14,0.161,343.8
TX04842,ACC_N1887,8996.82,0.338,1194.9
TX00047,ACC_M020,190269.98,0.986,28.9
TX01866,ACC_N0668,8246.79,0.389,727.0
TX06425,ACC_N2056,1979.11,0.249,278.2
TX01063,ACC_A0294,26488.79,0.631,2521.5
TX08350,ACC_N2720,7320.56,0.254,399.2
TX04479,ACC_N2125,-15508.02,0.475,761.6
TX02998,ACC_N1725,14086.72,0.137,725.4
TX00457,ACC_A0250,24904.37,0.338,1939.4
TX03472,ACC_N1165,11412.53,0.207,1379.6
TX07411,ACC_N0965,5480.5,0.142,1409.0
TX05260,ACC_N1132,16809.49,0.173,1384.8
TX07349,ACC_N1514,7255.44,0.116,1241.6
TX05072,ACC_N1334,8844.34,0.34,416.6
TX07975,ACC_N2868,2295.9,0.159,1376.3
TX00035,ACC_M032,484534.41,0.963,3.0
TX04025,ACC_N2656,9472.29,0.578,526.7
TX01232,ACC_N2400,8240.49,0.198,955.7
TX07575,ACC_N0757,13490.76,0.463,960.8
TX02430,ACC_N0614,5721.95,0.11,574.8
TX02621,ACC_N0973,6463.36,0.553,764.0
TX08495,ACC_N1502,4401.3,0.233,490.5
TX00757,ACC_A0175,55793.12,0.419,2288.5
TX03215,ACC_N0061,11358.35,0.149,574.0
TX04742,ACC_N1480,12795.91,0.424,383.1
TX07357,ACC_N1871,16282.19,0.424,269.8
TX01396,ACC_N1304,11960.09,0.276,294.1
TX01672,ACC_N3463,16443.66,0.399,1091.8
TX01252,ACC_N0402,2422.59,0.277,769.6
TX04641,ACC_N0053,18718.26,0.361,
TX08443,ACC_N2024,15779.34,0.245,1232.3
TX08401,ACC_N3348,17794.68,0.475,670.8
TX02853,ACC_N2504,17444.7,0.194,1439.7
TX04165,ACC_N0234,14819.04,0.598,921.8
TX08536,ACC_N3325,10650.28,0.322,1303.4
TX09869,ACC_N0537,18217.91,0.414,
TX05221,ACC_N3050,2515.87,0.328,1317.8
TX08487,ACC_N1666,10391.13,0.236,1133.3
TX01578,ACC_N3126,5714.6,0.467,1395.5
TX09816,ACC_N2641,16147.16,0.282,364.2
TX02314,ACC_N3171,13922.6,0.371,1207.1
TX06868,ACC_N0234,8519.42,0.406,755.0
TX02585,ACC_N2268,7011.1,0.483,1294.3
TX03461,ACC_N0538,17880.62,0.111,331.1
TX02445,ACC_N1044,3172.53,0.369,726.8
TX09915,ACC_N0318,12265.23,0.228,639.2
TX04274,ACC_N2256,8346.67,0.489,
TX01035,ACC_A0340,25111.55,0.384,1105.5
TX09030,ACC_N0906,1119.89,0.475,1383.8
TX02884,ACC_N2998,12806.78,0.342,1296.4
TX09337,ACC_N2537,19053.54,0.226,291.7
TX05550,ACC_N3271,16190.51,0.227,202.9
TX04335,ACC_N0756,14034.41,0.449,497.1
TX00141,ACC_M055,483101.28,0.952,4.7
TX01699,ACC_N3499,5020.91,0.586,548.3
TX02313,ACC_N3098,10915.72,0.217,1249.5
TX00346,ACC_A0364,50979.17,0.393,1856.5
TX04485,ACC_N1443,6829.87,0.102,537.7
TX06119,ACC_N0686,-12996.66,0.566,1070.8
TX02482,ACC_N0532,18044.99,0.478,446.5
TX00524,ACC_A0242,43114.26,0.603,817.4
TX04151,ACC_N1169,9691.65,0.511,410.1
TX04719,ACC_N2187,10628.25,0.308,347.9
TX08055,ACC_N1108,13928.23,0.386,956.0
TX04402,ACC_N2263,17285.81,0.59,1356.8
TX02162,ACC_N1839,-6550.99,0.155,124.3
TX03814,ACC_N1847,8324.43,0.106,667.6
TX04772,ACC_N3330,5328.53,0.443,1106.6
TX08918,ACC_N1193,2792.29,0.454,396.2
TX07249,ACC_N3254,13510.66,0.571,529.4
TX02023,ACC_N0269,16199.78,0.446,1376.4
TX05299,ACC_N3352,11542.77,0.101,635.1
TX01459,ACC_N0340,4317.23,0.592,633.9
TX04435,ACC_N1842,6182.6,0.575,1297.2
TX02045,ACC_N1504,15768.5,0.112,442.3
TX04734,ACC_N0226,13136.62,0.437,866.1
TX04214,ACC_N0662,3797.93,0.364,613.3
TX09015,ACC_N0016,2609.63,0.375,667.4
TX05593,ACC_N3406,5562.41,0.395,1036.4
TX09639,ACC_N0174,17334.42,0.117,695.3
TX06973,ACC_N2475,7686.09,0.226,1208.7
TX01447,ACC_N1828,4376.87,0.426,577.3
TX04000,ACC_N3152,17336.89,0.274,1409.4
TX08502,ACC_N0950,13083.95,0.425,460.9
TX01800,ACC_N0535,8329.2,0.242,822.0
TX06737,ACC_N3199,5791.5,0.122,1402.8
TX06512,ACC_N1082,8619.65,0.255,702.5
TX08244,ACC_N3397,15428.19,0.571,277.4
TX07875,ACC_N0103,4010.35,0.313,836.6
TX02640,ACC_N0042,1143.73,0.313,796.2
TX05184,ACC_N2356,14668.79,0.227,468.8
TX04509,ACC_N1800,15093.92,0.181,1436.5
TX07830,ACC_N1974,16426.97,0.475,1342.3
TX07336,ACC_N2568,19426.7,0.12,1315.4
TX02195,ACC_N2202,7109.42,0.321,596.1
TX01306,ACC_N2288,16789.76,0.253,880.0
TX07490,ACC_N1554,16619.52,0.356,742.5
TX03678,ACC_N2529,4756.33,0.193,
TX01622,ACC_N0147,13694.57,0.565,622.5
TX03176,ACC_N3260,17830.67,0.155,781.9
TX00158,ACC_A0049,27362.93,0.418,2387.7
TX07916,ACC_N2674,5580.84,0.134,608.8
TX05067,ACC_N0607,15378.36,0.539,960.6
TX03698,ACC_N2350,8624.4,0.417,711.2
TX05829,ACC_N0760,16571.51,0.335,1233.8
TX06983,ACC_N2551,8871.77,0.112,1023.5
TX04886,ACC_N1144,9006.77,0.203,424.4
TX00580,ACC_A0182,18071.24,0.599,2016.1
TX09460,ACC_N2775,18374.21,0.551,1282.2
TX00405,ACC_A0273,-34061.86,0.656,1942.3
TX00522,ACC_A0192,46677.58,0.304,1234.4
TX00219,ACC_A0333,30642.86,0.447,1000.6
TX09616,ACC_N2762,1855.67,0.199,1034.2
TX08475,ACC_N1260,12613.4,0.195,718.6
TX08039,ACC_N0654,9152.45,0.56,939.7
TX03420,ACC_N1082,12211.83,0.18,325.8
TX07655,ACC_N1140,19841.92,0.155,217.6
TX08973,ACC_N2660,10754.07,0.315,1308.2
TX08375,ACC_N0992,-6290.43,0.402,155.1
TX03039,ACC_N3401,9223.34,0.225,1035.6
TX05441,ACC_N1269,13703.57,0.572,1024.3
TX07012,ACC_N2732,7671.85,0.316,1094.3
TX01512,ACC_N0514,8055.3,0.485,759.0
TX08582,ACC_N2166,6486.5,0.12,161.7
TX08248,ACC_N3027,17905.72,0.267,430.2
TX02584,ACC_N0095,13597.37,0.118,138.9
TX01016,ACC_A0226,57686.25,0.452,2396.8
TX01939,ACC_N2029,12556.67,0.206,180.7
TX03324,ACC_N1795,-6568.3,0.373,498.4
TX03484,ACC_N2761,10973.13,0.491,370.0
TX04629,ACC_N0733,6673.66,0.33,621.1
TX05116,ACC_N2213,13607.91,0.369,1261.0
TX04841,ACC_N0711,801.22,0.502,1420.9
TX08056,ACC_N0996,14962.39,0.241,688.3
TX05270,ACC_N0268,11931.06,0.283,636.9
TX05742,ACC_N2699,2665.73,0.576,
TX06663,ACC_N1851,2732.87,0.124,1319.8
TX03512,ACC_N2423,13603.53,0.299,564.7
TX02026,ACC_N1595,17921.39,0.391,219.6
TX06830,ACC_N1667,14703.53,0.592,323.6
TX07924,ACC_N1386,16705.21,0.115,1393.1
TX01248,ACC_N3218,-14114.87,0.114,868.1
TX03318,ACC_N2801,3401.77,0.304,798.1
TX01917,ACC_N2638,890.45,0.104,1283.3
TX06433,ACC_N2515,6006.74,0.479,805.7
TX01192,ACC_N3323,1955.45,0.235,239.0
TX01225,ACC_N3035,17516.77,0.116,842.3
TX08972,ACC_N2210,18135.35,0.566,552.2
TX06057,ACC_N2876,2490.46,0.191,149.6
TX04267,ACC_N0404,6212.04,0.193,849.7
TX06526,ACC_N0722,16854.6,0.396,344.3
TX01410,ACC_N0505,14923.82,0.426,898.6
TX05833,ACC_N0793,9314.85,0.54,599.7
TX08205,ACC_N1935,876.71,0.382,1050.5
TX08431,ACC_N0651,13825.06,0.544,1370.1
TX04665,ACC_N3133,14369.68,0.362,1173.3
TX03889,ACC_N3439,17618.02,0.555,672.4
TX06608,ACC_N0887,2322.62,0.231,529.5
TX02509,ACC_N0119,14974.83,0.481,591.1
TX05820,ACC_N1959,9094.92,0.271,733.0
TX06625,ACC_N1039,5773.7,0.219,1256.3
TX01308,ACC_N2394,9102.44,0.298,1406.1
TX06033,ACC_N2552,18642.15,0.358,
TX00086,ACC_M041,196332.49,0.986,36.4
TX02939,ACC_N2232,3383.12,0.512,427.4
TX00974,ACC_A0305,50683.02,0.512,644.8
TX04505,ACC_N2819,6202.09,0.395,1173.6
TX06640,ACC_N2421,8787.41,0.507,1304.9
TX06457,ACC_N2918,14353.28,0.506,1324.8
TX09692,ACC_N1130,2856.39,0.469,1224.1
TX09617,ACC_N2480,1429.82,0.519,307.8
TX04805,ACC_N1704,8517.4,0.427,638.9
TX09081,ACC_N0580,7235.69,0.555,1383.2
TX05390,ACC_N1069,15774.68,0.14,882.6
TX04027,ACC_N2616,6033.04,0.115,939.8
TX09058,ACC_N1115,-6831.24,0.485,476.6
TX02571,ACC_N1984,3224.0,0.305,1276.0
TX02099,ACC_N2314,14996.99,0.375,355.8
TX04656,ACC_N2726,14897.85,0.312,1050.5
TX00142,ACC_M006,-163302.03,0.952,44.4
TX07755,ACC_N2105,10427.12,0.258,927.3
TX08354,ACC_N0382,19626.45,0.564,1199.9
TX00478,ACC_A0351,47132.66,0.372,2053.2
TX07432,ACC_N0487,3992.83,0.513,337.1
TX06172,ACC_N2822,14165.95,0.205,540.2
TX08718,ACC_N3175,15212.19,0.562,1180.5
TX02329,ACC_N1889,6260.73,0.547,158.5
TX09583,ACC_N2980,11740.58,0.206,1402.7
TX01811,ACC_N0855,2758.55,0.348,984.4
TX01568,ACC_N2287,16591.62,0.347,607.3
TX01656,ACC_N1756,5484.96,0.234,1172.9
TX06532,ACC_N2576,9064.6,0.114,264.0
TX01041,ACC_A0334,32882.05,0.495,642.2
TX03806,ACC_N1776,12031.36,0.492,1083.7
TX05515,ACC_N2003,19402.54,0.398,453.7
TX04542,ACC_N2747,18684.45,0.132,534.0
TX07597,ACC_N0630,8400.57,0.436,933.0
TX03161,ACC_N2116,3254.25,0.133,498.2
TX07564,ACC_N0290,1605.74,0.347,965.2
TX02911,ACC_N1414,6339.43,0.213,963.7
TX09241,ACC_N2197,17752.13,0.238,1348.0
TX01911,ACC_N1936,12226.99,0.2,1067.2
TX06371,ACC_N0317,2372.14,0.531,426.0
TX04916,ACC_N0865,3842.27,0.392,1011.9
TX02138,ACC_N0358,6699.14,0.396,957.0
TX01159,ACC_N2359,2303.76,0.204,592.2
TX03746,ACC_N0942,8809.39,0.541,1162.8
TX01111,ACC_A0212,41417.78,0.542,2082.0
TX02426,ACC_N2589,-9165.71,0.509,639.4
TX02850,ACC_N1806,9109.33,0.256,459.6
TX05041,ACC_N2343,11325.61,0.444,157.4
TX00661,ACC_A0324,38407.56,0.391,1733.2
TX00896,ACC_A0388,15826.54,0.463,1036.6
TX03748,ACC_N1200,12178.22,0.343,1434.0
TX00814,ACC_A0130,45422.35,0.391,898.0
TX03638,ACC_N3344,1312.06,0.131,852.8
TX09145,ACC_N2253,11296.08,0.234,1272.3
TX09345,ACC_N2813,787.12,0.256,715.4
TX06269,ACC_N3279,1749.65,0.198,550.4
TX02971,ACC_N3055,13039.69,0.423,1391.0
TX02394,ACC_N3464,552.81,0.224,468.4
TX06911,ACC_N1597,8834.46,0.163,134.2
TX03562,ACC_N2257,1067.91,0.58,539.3
TX05276,ACC_N3342,19725.49,0.313,619.7
TX09372,ACC_N2111,11743.0,0.186,1404.4
TX00084,ACC_M028,78601.26,0.975,39.6
TX01588,ACC_N3062,18280.46,0.294,1066.4
TX08598,ACC_N2938,-3329.24,0.158,417.4
TX05300,ACC_N1367,8268.81,0.567,1208.5
TX08818,ACC_N1779,19105.55,0.142,657.4
TX03724,ACC_N0459,9571.51,0.338,1259.1
TX09930,ACC_N3194,3159.13,0.302,451.0
TX02284,ACC_N0546,9708.85,0.166,130.9
TX03875,ACC_N1974,18115.05,0.447,400.0
TX01070,ACC_A0104,53907.4,0.518,2528.2
TX08930,ACC_N2290,15964.9,0.533,875.6
TX00705,ACC_A0122,48450.88,0.481,1294.9
TX01494,ACC_N0420,6884.71,0.57,424.3
TX02145,ACC_N2635,12873.85,0.345,911.8
TX03894,ACC_N0554,14578.67,0.571,1435.9
TX04864,ACC_N1143,8601.06,0.538,189.7
TX09168,ACC_N2201,13343.14,0.41,640.0
TX02429,ACC_N1476,7493.9,0.462,1346.0
TX01427,ACC_N1786,11586.77,0.474,348.6
TX06653,ACC_N0117,5500.66,0.593,1381.7
TX05055,ACC_N0406,5174.33,0.17,564.9
TX09852,ACC_N1493,2064.05,0.385,667.5
TX09276,ACC_N2523,16493.0,0.393,1064.0
TX08079,ACC_N1626,8756.79,0.24,1308.4
TX07962,ACC_N1610,15182.39,0.318,296.6
TX06912,ACC_N0443,3128.56,0.14,1219.5
TX02283,ACC_N0190,5623.06,0.275,1141.7
TX04036,ACC_N1999,761.48,0.119,667.5
TX07062,ACC_N1936,5677.23,0.42,1173.2
TX05984,ACC_N0152,6204.54,0.304,415.1
TX08083,ACC_N2247,18743.14,0.166,712.9
TX09347,ACC_N1173,2284.93,0.13,1035.4
TX03249,ACC_N2632,7986.97,0.281,137.6
TX00199,ACC_A0278,42936.26,0.553,2157.1
TX09883,ACC_N1153,10877.31,0.198,806.3
TX02376,ACC_N1530,5702.06,0.156,723.9
TX03394,ACC_N3207,10111.48,0.189,278.4
TX06367,ACC_N0510,16909.56,0.461,1341.2
TX01400,ACC_N1715,9022.5,0.501,522.4
TX09581,ACC_N1381,-10679.46,0.188,544.2
TX06135,ACC_N1224,5684.96,0.252,303.6
TX01171,ACC_N1958,6312.48,0.453,398.2
TX07386,ACC_N2095,5857.36,0.587,343.5
TX06976,ACC_N0154,14218.41,0.117,
TX00971,ACC_A0283,32798.18,0.369,2224.0
TX04350,ACC_N0923,12569.24,0.246,132.3
TX07145,ACC_N1354,9202.59,0.432,370.4
TX02065,ACC_N2367,12525.9,0.525,241.2
TX00977,ACC_A0316,27773.45,0.628,2772.9
TX02234,ACC_N0852,13191.25,0.188,420.9
TX08106,ACC_N2144,2870.24,0.504,562.6
TX05908,ACC_N3351,6630.51,0.586,976.8
TX08274,ACC_N2398,9731.98,0.456,573.2
TX06583,ACC_N0635,3720.87,0.243,418.1
TX00590,ACC_A0273,36768.97,0.579,1299.1
TX07374,ACC_N0077,-3946.76,0.425,1079.4
TX03065,ACC_N0170,4079.5,0.309,1437.4
TX01657,ACC_N2938,10787.49,0.127,395.3
TX03451,ACC_N3179,5735.85,0.483,1224.9
TX08986,ACC_N3410,14255.97,0.211,1243.3
TX02367,ACC_N0769,12192.15,0.315,1276.8
TX09806,ACC_N3408,5176.33,0.599,1177.7
TX07652,ACC_N0907,4908.93,0.135,161.2
TX01990,ACC_N0695,4260.98,0.215,141.0
TX02815,ACC_N0929,17698.52,0.186,210.3
TX06790,ACC_N1787,19609.73,0.481,1413.8
TX03491,ACC_N1121,14730.52,0.299,858.1
TX01018,ACC_A0276,31166.28,0.454,2795.5
TX06605,ACC_N2755,15938.05,0.44,411.9
TX05839,ACC_N0282,18377.73,0.166,1346.2
TX02471,ACC_N1280,2929.96,0.23,322.3
TX00286,ACC_A0308,18954.94,0.516,2201.7
TX00211,ACC_A0337,33524.75,0.541,609.5
TX07203,ACC_N1380,8671.96,0.523,380.3
TX04332,ACC_N3247,17185.05,0.162,257.5
TX09815,ACC_N1584,10092.37,0.168,1391.6
TX04824,ACC_N0241,17697.11,0.351,917.8
TX02740,ACC_N0627,13770.93,0.263,1304.1
TX06585,ACC_N1397,8749.97,0.48,553.6
TX02642,ACC_N0730,4593.4,0.391,1425.6
TX05886,ACC_N1451,17311.03,0.151,1178.7
TX05469,ACC_N1029,13469.84,0.331,1080.4
TX09525,ACC_N1279,15240.58,0.255,1348.9
TX00609,ACC_A0245,58546.47,0.39,2143.2
TX05921,ACC_N1160,1018.75,0.39,681.3
TX05274,ACC_N2402,15975.83,0.19,201.8
TX07110,ACC_N3006,1887.53,0.447,1396.4
TX03532,ACC_N0692,2775.44,0.122,1165.0
TX02385,ACC_N0735,14367.62,0.114,
TX07416,ACC_N0312,12203.55,0.3,402.1
TX04681,ACC_N2084,3319.3,0.469,1108.2
TX05227,ACC_N2941,9782.4,0.347,182.8
TX01797,ACC_N2822,8518.48,0.126,671.4
TX05422,ACC_N1184,4357.58,0.484,1300.5
TX07901,ACC_N0780,1593.56,0.379,988.2
TX05522,ACC_N0211,7454.13,0.172,952.2
TX05094,ACC_N2376,-1130.3,0.259,1300.2
TX06502,ACC_N1620,13578.71,0.488,1285.3
TX07595,ACC_N2877,11792.73,0.249,672.4
TX06506,ACC_N2736,4602.54,0.561,1228.3
TX02435,ACC_N2129,13067.46,0.289,191.2
TX03769,ACC_N1015,10940.56,0.2,1399.9
TX02972,ACC_N3140,15369.41,0.205,702.8
TX06036,ACC_N2542,5691.55,0.136,1383.9
TX00342,ACC_A0143,17164.26,0.577,693.0
TX03139,ACC_N2736,3611.03,0.152,510.3
TX05325,ACC_N0901,19994.3,0.161,303.8
TX09196,ACC_N0025,4976.95,0.499,158.1
TX04904,ACC_N1707,17832.43,0.529,796.8
TX02067,ACC_N2273,7250.84,0.143,716.3
TX05240,ACC_N2927,13159.96,0.494,349.4
TX04055,ACC_N1114,-19894.59,0.471,1221.6
TX03328,ACC_N3401,11061.14,0.539,1273.2
TX02518,ACC_N1772,16512.28,0.397,919.1
TX05292,ACC_N1138,14233.05,0.413,408.4
TX00395,ACC_A0139,49734.69,0.331,2529.0
TX09501,ACC_N0145,4270.88,0.241,456.0
TX01852,ACC_N0372,4387.24,0.168,1016.7
TX08762,ACC_N2664,1824.55,0.12,759.5
TX09536,ACC_N1297,11178.8,0.211,463.5
TX01185,ACC_N2240,12172.6,0.234,1234.9
TX07676,ACC_N1556,6676.57,0.408,1096.4
TX01754,ACC_N0635,14879.49,0.211,568.8
TX03561,ACC_N1819,18226.72,0.263,958.7
TX00138,ACC_M001,366358.53,0.977,37.2
TX08684,ACC_N1998,15477.44,0.168,339.7
TX08710,ACC_N1301,1247.0,0.334,692.9
TX07158,ACC_N0913,13759.58,0.228,518.6
TX00434,ACC_A0238,42355.25,0.613,1855.9
TX01315,ACC_N2409,9589.27,0.278,420.8
TX07990,ACC_N0236,1162.44,0.206,1177.2
TX06936,ACC_N3221,11572.65,0.584,1043.0
TX02524,ACC_N3133,17235.03,0.44,325.6
TX09554,ACC_N2847,13506.2,0.557,1139.4
TX07482,ACC_N2568,11377.15,0.107,196.1
TX08750,ACC_N1749,2346.36,0.244,762.9
TX02777,ACC_N1032,3185.81,0.593,1295.0
TX08093,ACC_N3057,18092.44,0.135,272.7
TX07030,ACC_N2842,9328.98,0.372,1193.8
TX03547,ACC_N3303,18295.69,0.54,1307.6
TX01661,ACC_N0848,1148.73,0.459,439.3
TX03555,ACC_N3457,7446.87,0.335,660.7
TX08842,ACC_N0069,17785.68,0.365,1362.5
TX02565,ACC_N0740,6485.16,0.172,556.9
TX06138,ACC_N1993,15527.53,0.236,1105.4
TX08879,ACC_N1881,12507.64,0.29,569.9
TX05038,ACC_N1960,1848.9,0.334,1064.4
TX04240,ACC_N3357,1898.77,0.453,
TX01697,ACC_N3068,17585.75,0.312,
TX00145,ACC_M005,178178.22,0.956,36.8
TX00655,ACC_A0141,33201.85,0.588,329.6
TX03195,ACC_N1998,10311.99,0.541,426.6
TX04420,ACC_N0816,2332.82,0.541,1002.8
TX01805,ACC_N3125,4593.0,0.532,
TX07281,ACC_N1836,8828.58,0.224,365.8
TX02930,ACC_N2138,2073.06,0.294,280.3
TX08526,ACC_N1366,7079.16,0.428,392.6
TX01566,ACC_N0098,18469.51,0.102,587.3
TX03617,ACC_N1775,9041.43,0.137,682.6
TX06606,ACC_N1126,4266.58,0.599,418.2
TX00843,ACC_A0076,58403.42,0.414,2574.7
TX09188,ACC_N0637,2455.59,0.17,209.5
TX05902,ACC_N1103,1726.41,0.526,1158.8
TX07617,ACC_N1229,6712.79,0.286,429.0
TX08166,ACC_N0261,12608.82,0.47,1343.2
TX00988,ACC_A0296,38067.68,0.327,1989.1
TX08207,ACC_N3107,11972.0,0.574,571.1
TX04173,ACC_N1156,15326.08,0.594,612.1
TX09909,ACC_N0109,4528.49,0.335,1193.1
TX01091,ACC_A0283,49433.59,0.441,1470.2
TX06485,ACC_N3191,5456.47,0.129,1430.2
TX04037,ACC_N0127,879.2,0.245,401.1
TX05359,ACC_N1906,3924.2,0.3,972.4
TX00073,ACC_M028,52484.95,0.955,5.2
TX04783,ACC_N0862,13239.15,0.496,
TX09893,ACC_N2012,2943.37,0.504,1317.7
TX05762,ACC_N0538,10256.51,0.539,769.2
TX07715,ACC_N1155,5599.11,0.334,
TX04286,ACC_N3421,5035.08,0.25,1162.3
TX03312,ACC_N1081,8575.56,0.381,924.7
TX08150,ACC_N1868,6853.69,0.478,337.9
TX01484,ACC_N2371,5872.96,0.414,1051.6
TX05182,ACC_N2338,13928.58,0.581,131.1
TX04447,ACC_N0204,14646.82,0.379,1077.5
TX06721,ACC_N1796,5326.37,0.327,386.7
TX06500,ACC_N2934,908.17,0.105,707.9
TX07111,ACC_N1358,17935.09,0.533,469.8
TX07007,ACC_N1343,725.66,0.536,697.3
TX00552,ACC_A0108,46104.98,0.54,353.3
TX06977,ACC_N2251,12159.26,0.302,794.1
TX05340,ACC_N0575,9641.97,0.381,1348.9
TX02616,ACC_N0011,13895.36,0.265,967.1
TX03645,ACC_N2112,5590.05,0.527,258.6
TX07148,ACC_N1635,5383.65,0.475,659.7
TX04980,ACC_N0488,8330.06,0.543,210.5
TX09752,ACC_N0796,14053.27,0.189,711.6
TX00215,ACC_A0148,42087.09,0.406,709.3
TX08347,ACC_N0843,7921.45,0.519,232.0
TX06718,ACC_N2917,15701.74,0.452,1033.6
TX03252,ACC_N2204,2498.68,0.302,924.6
TX09029,ACC_N0758,4197.11,0.117,878.6
TX07043,ACC_N3306,11776.63,0.169,1254.4
TX03785,ACC_N1698,16283.84,0.568,951.4
TX03092,ACC_N2676,14686.96,0.526,942.4
TX00963,ACC_A0019,43294.42,0.558,2139.0
TX08898,ACC_N2530,13878.43,0.204,649.6
TX04730,ACC_N1122,19660.29,0.277,266.4
TX03052,ACC_N1341,14754.7,0.517,1066.9
TX06473,ACC_N2951,1268.49,0.15,803.8
TX09924,ACC_N0368,10907.97,0.507,1224.6
TX08988,ACC_N3344,16227.97,0.314,867.7
TX02889,ACC_N1889,19307.52,0.44,658.7
TX02624,ACC_N2871,2009.53,0.595,313.5
TX03395,ACC_N2575,4027.05,0.248,1346.5
TX06161,ACC_N0521,16654.67,0.142,711.7
TX07287,ACC_N2900,5449.05,0.45,1236.3
TX05699,ACC_N1590,19559.79,0.466,1352.8
TX08888,ACC_N3335,3947.63,0.302,947.3
TX06742,ACC_N1719,5507.01,0.498,164.2
TX04313,ACC_N2129,13672.88,0.174,319.5
TX00174,ACC_A0130,36602.07,0.37,2541.9
TX02247,ACC_N1400,6920.0,0.243,691.8
TX01245,ACC_N0324,13674.62,0.524,1234.3
TX01751,ACC_N2893,9053.63,0.389,950.0
TX01874,ACC_N3030,5184.28,0.347,228.7
TX02239,ACC_N2731,19478.59,0.167,1342.1
TX04948,ACC_N1950,9220.67,0.487,1086.8
TX07179,ACC_N2747,17871.12,0.115,1119.0
TX03406,ACC_N0325,14416.22,0.424,1346.7
TX01149,ACC_A0161,47293.61,0.336,834.8
TX05061,ACC_N2628,18312.17,0.409,787.0
TX01495,ACC_N2773,-3710.1,0.268,791.1
TX09573,ACC_N2154,18748.12,0.354,845.2
TX00185,ACC_A0355,19095.09,0.607,1335.4
TX01896,ACC_N3235,13982.61,0.208,354.0
TX09435,ACC_N1703,9351.69,0.58,520.3
TX08059,ACC_N2435,4622.3,0.205,548.2
TX01538,ACC_N1103,18278.65,0.238,1064.9
TX03719,ACC_N1236,3897.11,0.122,1090.4
TX06702,ACC_N2269,10446.17,0.29,267.6
TX02952,ACC_N1101,780.27,0.565,787.9
TX02600,ACC_N2306,8322.39,0.593,1171.7
TX06943,ACC_N2677,8157.82,0.232,959.2
TX00092,ACC_M033,370960.15,0.998,19.2
TX04946,ACC_N2210,12502.07,0.241,320.6
TX03177,ACC_N0820,14004.02,0.282,332.8
TX06242,ACC_N1663,13071.11,0.197,407.7
TX09550,ACC_N0951,1901.84,0.559,321.0
TX05458,ACC_N0750,18852.14,0.207,620.8
TX03192,ACC_N1664,19140.11,0.19,1063.6
TX02189,ACC_N1948,2805.65,0.1,272.4
TX06388,ACC_N0450,7817.3,0.486,647.6
TX04773,ACC_N0425,10375.9,0.326,625.3
TX05371,ACC_N0143,17090.18,0.199,928.9
TX06623,ACC_N0669,18390.4,0.179,1077.1
TX06586,ACC_N3445,5935.74,0.565,1392.0
TX04512,ACC_N1710,5149.33,0.241,204.5
TX07200,ACC_N0035,19389.48,0.56,1172.4
TX04849,ACC_N0736,11501.8,0.33,856.8
TX06448,ACC_N0607,651.79,0.472,688.5
